Company,TypeName,Inches,Weight,screen_resolution,display_type,processor_speed,processor_brand,processor_type,ssd_storage,hdd_storage,flash_storage,ram,os,Price,res_width,res_height,total_pixels,total_storage,price_per_kg,ppi,is_gaming,is_premium_brand,is_ultrabook,ram_to_ssd_ratio,log_Price,log_ram
Lenovo,2 in 1 Convertible,14.0,1.8,1920x1080,Full HD,2.5,Intel, Core i7 6500U,256,0,0,8,windows,88924.32,1920.0,1080.0,2073600.0,256,49402.4,157.4,0,0,0,0.0312,11.395552195348275,2.1972245773362196
Lenovo,2 in 1 Convertible,10.1,0.97,1920x1200,Full HD,1.44,Intel, Atom x5-Z8550,0,0,64,4,windows,25521.12,1920.0,1200.0,2304000.0,64,26310.432989690722,224.2,0,0,0,0.0,10.147300806108744,1.6094379124341003
HP,Ultrabook,12.5,1.26,1366x768,HD,2.4,Intel, Core i5 6300U,256,0,0,8,windows,100965.6,1366.0,768.0,1049088.0,256,80131.42857142858,125.4,0,0,1,0.0312,11.52254504806308,2.1972245773362196
Lenovo,Gaming,15.6,2.4,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,128,1024,0,8,no,52693.92,1920.0,1080.0,2073600.0,1152,21955.8,141.2,1,0,0,0.0625,10.87227433519628,2.1972245773362196
HP,Gaming,17.3,3.35,1920x1080,Full HD,2.3,Intel, Core i5 6300HQ,128,1024,0,8,windows,60153.12,1920.0,1080.0,2073600.0,1152,17956.155223880596,127.3,1,0,0,0.0625,11.004665214485216,2.1972245773362196
HP,Notebook,15.6,2.04,1366x768,HD,2.7,Intel, Core i7 7500U,0,2048,0,8,windows,33513.12,1366.0,768.0,1049088.0,2048,16428.0,100.5,0,0,0,0.0,10.419722121547444,2.1972245773362196
Lenovo,2 in 1 Convertible,14.0,1.8,1920x1080,Full HD,2.6,Intel, Core i7 6600U,512,0,0,8,windows,109244.2464,1920.0,1080.0,2073600.0,512,60691.248,157.4,0,0,0,0.0156,11.601350600798382,2.1972245773362196
Asus,Notebook,14.0,1.5,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,0,32,4,windows,14811.84,1366.0,768.0,1049088.0,32,9874.56,111.9,0,0,0,0.0,9.603249651200555,1.6094379124341003
HP,Ultrabook,15.6,1.84,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,40066.56,1920.0,1080.0,2073600.0,256,21775.304347826084,141.2,0,0,1,0.0312,10.598322308339624,2.1972245773362196
Acer,Notebook,15.6,2.23,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,1024,0,4,windows,32820.48,1920.0,1080.0,2073600.0,1024,14717.704035874442,141.2,0,0,0,0.0,10.398838458081958,1.6094379124341003
Lenovo,Notebook,15.6,2.5,1920x1080,Full HD,2.5,Intel, Core i7 6500U,0,0,0,16,windows,58554.72,1920.0,1080.0,2073600.0,0,23421.888,141.2,0,0,0,0.0,10.977734058532482,2.833213344056216
HP,Workstation,17.3,3.0,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,256,0,0,8,windows,167933.232,1920.0,1080.0,2073600.0,256,55977.744,127.3,0,0,0,0.0312,12.031327705548112,2.1972245773362196
Dell,Notebook,15.6,2.5,1366x768,HD,2.5,Intel, Core i5 7200U,0,1024,0,8,windows,41771.52,1366.0,768.0,1049088.0,1024,16708.608,100.5,0,0,0,0.0,10.639993986052072,2.1972245773362196
MSI,Gaming,17.3,3.78,1920x1080,Full HD,2.7,Intel, Core i7 6820HQ,256,1024,0,16,windows,127818.72,1920.0,1080.0,2073600.0,1280,33814.47619047619,127.3,1,1,0,0.0625,11.75837611262137,2.833213344056216
HP,Ultrabook,15.6,1.88,1920x1080,Full HD,2.5,Intel, Core i7 6500U,256,0,0,8,windows,115709.2416,1920.0,1080.0,2073600.0,256,61547.46893617021,141.2,0,0,1,0.0312,11.65884442784677,2.1972245773362196
Lenovo,2 in 1 Convertible,14.0,2.8,2560x1440,Quad HD,2.6,Intel, Core i7 6600U,512,0,0,16,windows,130003.2,2560.0,1440.0,3686400.0,512,46429.71428571429,209.8,0,0,0,0.0312,11.775322036608145,2.833213344056216
MSI,Gaming,15.6,2.4,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1024,0,8,windows,60888.384,1920.0,1080.0,2073600.0,1152,25370.16,141.2,1,1,0,0.0625,11.016814119947735,2.1972245773362196
HP,2 in 1 Convertible,13.3,1.48,1920x1080,Full HD,2.4,Intel, Core i5 6300U,256,0,0,8,windows,86793.12,1920.0,1080.0,2073600.0,256,58644.0,165.6,0,0,0,0.0312,11.371294156418369,2.1972245773362196
HP,Workstation,15.6,2.59,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,256,0,0,8,windows,118761.12,1920.0,1080.0,2073600.0,256,45853.71428571429,141.2,0,0,0,0.0312,11.684877779846692,2.1972245773362196
HP,2 in 1 Convertible,13.3,1.48,2560x1440,Quad HD,2.6,Intel, Core i7 6600U,256,0,0,8,windows,95850.72,2560.0,1440.0,3686400.0,256,64764.0,220.8,0,0,0,0.0312,11.470557693018055,2.1972245773362196
HP,Workstation,15.6,2.0,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,256,0,0,8,windows,101178.72,1920.0,1080.0,2073600.0,256,50589.36,141.2,0,0,0,0.0312,11.524653620496773,2.1972245773362196
HP,Ultrabook,12.5,1.26,1920x1080,Full HD,2.5,Intel, Core i7 6500U,256,0,0,8,windows,122381.496,1920.0,1080.0,2073600.0,256,97128.17142857143,176.2,0,0,1,0.0312,11.714906632298005,2.1972245773362196
Dell,Notebook,15.6,2.18,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,53807.472,1920.0,1080.0,2073600.0,256,24682.326605504586,141.2,0,0,0,0.0312,10.893186205871402,2.1972245773362196
HP,Notebook,15.6,1.88,1920x1080,Full HD,2.3,Intel, Core i5 6200U,256,0,0,8,windows,84129.12,1920.0,1080.0,2073600.0,256,44749.53191489362,141.2,0,0,0,0.0312,11.340119926907802,2.1972245773362196
Lenovo,2 in 1 Convertible,14.0,1.27,2560x1440,Quad HD,2.5,Intel, Core i7 6500U,256,0,0,8,windows,124621.92,2560.0,1440.0,3686400.0,256,98127.49606299213,209.8,0,0,0,0.0312,11.733047817054649,2.1972245773362196
Lenovo,Notebook,15.6,1.9,1366x768,HD,2.0,Intel, Core i3 6006U,0,1024,0,4,no,18061.92,1366.0,768.0,1049088.0,1024,9506.273684210526,100.5,0,0,0,0.0,9.801616497179607,1.6094379124341003
HP,Notebook,15.6,1.86,1366x768,HD,1.8,AMD, E-Series 7110,0,500,0,4,windows,15824.16,1366.0,768.0,1049088.0,500,8507.612903225807,100.5,0,0,0,0.0,9.669356357545784,1.6094379124341003
Lenovo,Notebook,15.6,2.32,1920x1080,Full HD,2.3,Intel, Core i5 6200U,0,1024,0,8,no,31914.72,1920.0,1080.0,2073600.0,1024,13756.344827586208,141.2,0,0,0,0.0,10.370853957360486,2.1972245773362196
Dell,Gaming,15.6,2.62,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1024,0,8,windows,63882.72,1920.0,1080.0,2073600.0,1024,24382.717557251908,141.2,1,0,0,0.0,11.064819834822508,2.1972245773362196
Dell,Notebook,15.6,2.04,3840x2160,4K,2.3,Intel, Core i5 6300HQ,256,0,0,8,windows,119916.2304,3840.0,2160.0,8294400.0,256,58782.46588235294,282.4,0,0,0,0.0312,11.694557037112846,2.1972245773362196
HP,Notebook,15.6,1.91,1920x1080,Full HD,2.5,AMD, A6-Series A6-9220,256,0,0,4,windows,25515.2592,1920.0,1080.0,2073600.0,256,13358.77445026178,141.2,0,0,0,0.0156,10.147071143642277,1.6094379124341003
MSI,Gaming,17.3,2.7,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,79536.384,1920.0,1080.0,2073600.0,1280,29457.920000000002,127.3,1,1,0,0.0625,11.283982429108427,2.833213344056216
Lenovo,Ultrabook,14.0,1.4,1920x1080,Full HD,2.6,Intel, Core i7 6600U,512,0,0,12,windows,122490.72,1920.0,1080.0,2073600.0,512,87493.37142857144,157.4,0,0,1,0.0234,11.715798714845754,2.5649493574615367
Lenovo,Notebook,15.6,2.5,1920x1080,Full HD,2.3,Intel, Core i5 6200U,0,0,0,8,windows,42010.7472,1920.0,1080.0,2073600.0,0,16804.29888,141.2,0,0,0,0.0,10.645704553396179,2.1972245773362196
HP,2 in 1 Convertible,13.3,1.48,2560x1440,Quad HD,2.6,Intel, Core i7 6600U,512,0,0,8,windows,108744.48,2560.0,1440.0,3686400.0,512,73476.0,220.8,0,0,0,0.0156,11.596765384868766,2.1972245773362196
Lenovo,Ultrabook,14.0,1.7,1920x1080,Full HD,2.6,Intel, Core i7 6600U,256,0,0,8,windows,79866.72,1920.0,1080.0,2073600.0,256,46980.42352941177,157.4,0,0,1,0.0312,11.288127045116099,2.1972245773362196
MSI,Gaming,14.0,1.7,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,256,1024,0,16,windows,94252.32,1920.0,1080.0,2073600.0,1280,55442.54117647059,157.4,1,1,0,0.0625,11.453741330154045,2.833213344056216
HP,Gaming,15.6,2.62,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1024,0,8,windows,47898.72,1920.0,1080.0,2073600.0,1024,18281.954198473282,141.2,1,0,0,0.0,10.776864937870439,2.1972245773362196
Lenovo,Notebook,15.6,2.2,1366x768,HD,2.0,Intel, Core i3 6006U,0,1024,0,8,windows,24455.52,1366.0,768.0,1049088.0,1024,11116.145454545454,100.5,0,0,0,0.0,10.104652126020449,2.1972245773362196
HP,Notebook,15.6,2.1,1366x768,HD,2.3,Intel, Core i5 6200U,0,500,0,4,no,25414.0272,1366.0,768.0,1049088.0,500,12101.917714285713,100.5,0,0,0,0.0,10.143095900114544,1.6094379124341003
Dell,Gaming,15.6,2.62,3840x2160,4K,2.8,Intel, Core i7 7700HQ,128,1024,0,8,windows,79813.44,3840.0,2160.0,8294400.0,1152,30463.14503816794,282.4,1,0,0,0.0625,11.287459719448945,2.1972245773362196
Lenovo,Notebook,15.6,1.95,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,74059.2,1920.0,1080.0,2073600.0,256,37979.07692307692,141.2,0,0,0,0.0312,11.212633554977055,2.1972245773362196
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,2.0,Intel, Core i3 6006U,0,1024,0,4,windows,24935.04,1920.0,1080.0,2073600.0,1024,11334.10909090909,141.2,0,0,0,0.0,10.124069425552399,1.6094379124341003
HP,Notebook,14.0,1.44,1366x768,HD,1.6,Intel, Celeron Dual Core N3060,0,0,32,2,windows,13266.72,1366.0,768.0,1049088.0,32,9213.0,111.9,0,0,0,0.0,9.49308929643757,1.0986122886681098
MSI,Gaming,15.6,2.2,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,1024,0,8,windows,44701.92,1920.0,1080.0,2073600.0,1024,20319.054545454543,141.2,1,1,0,0.0,10.707794102852903,2.1972245773362196
HP,Notebook,15.6,1.96,1920x1080,Full HD,2.5,Intel, Core i7 6500U,256,0,0,8,windows,36177.12,1920.0,1080.0,2073600.0,256,18457.714285714286,141.2,0,0,0,0.0312,10.496209795189023,2.1972245773362196
HP,Notebook,15.6,2.1,1920x1080,Full HD,1.8,Intel, Core i7 8550U,512,0,0,16,windows,61751.52,1920.0,1080.0,2073600.0,512,29405.48571428571,141.2,0,0,0,0.0312,11.030890063374128,2.833213344056216
Asus,Notebook,15.6,2.2,1366x768,HD,1.6,Intel, Celeron Dual Core N3050,0,500,0,4,windows,19660.32,1366.0,768.0,1049088.0,500,8936.50909090909,100.5,0,0,0,0.0,9.88640853285114,1.6094379124341003
Lenovo,Notebook,15.6,2.1,1366x768,HD,2.3,Intel, Core i5 6200U,0,500,0,4,no,21205.44,1366.0,768.0,1049088.0,500,10097.82857142857,100.5,0,0,0,0.0,9.962060188115156,1.6094379124341003
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,1024,0,8,no,37775.52,1920.0,1080.0,2073600.0,1024,17170.690909090907,141.2,0,0,0,0.0,10.539443024584216,2.1972245773362196
Asus,Notebook,14.0,2.0,1920x1080,Full HD,2.4,Intel, Core i3 7100U,256,0,0,4,windows,40972.32,1920.0,1080.0,2073600.0,256,20486.16,157.4,0,0,0,0.0156,10.620676402161354,1.6094379124341003
Lenovo,Notebook,15.6,2.32,1920x1080,Full HD,2.5,Intel, Core i7 6500U,0,0,0,4,windows,43956.0,1920.0,1080.0,2073600.0,0,18946.55172413793,141.2,0,0,0,0.0,10.690967162330788,1.6094379124341003
Lenovo,Gaming,15.6,3.31,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,512,0,0,16,windows,69530.4,1920.0,1080.0,2073600.0,512,21006.163141993955,141.2,1,0,0,0.0312,11.149533728083794,2.833213344056216
MSI,Gaming,15.6,1.91,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,128,1024,0,16,windows,114731.5536,1920.0,1080.0,2073600.0,1152,60068.87623036649,141.2,1,1,0,0.125,11.650359078019564,2.833213344056216
HP,Notebook,15.6,2.07,1366x768,HD,2.3,Intel, Core i3 6100U,0,500,0,4,windows,34632.0,1366.0,768.0,1049088.0,500,16730.434782608696,100.5,0,0,0,0.0,10.452562263733816,1.6094379124341003
Lenovo,2 in 1 Convertible,14.0,1.36,2560x1440,Quad HD,2.3,Intel, Core i5 6200U,256,0,0,8,windows,87219.36,2560.0,1440.0,3686400.0,256,64131.882352941175,209.8,0,0,0,0.0312,11.376193068881934,2.1972245773362196
Lenovo,Ultrabook,15.6,1.54,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,6,windows,44275.68,1920.0,1080.0,2073600.0,256,28750.44155844156,141.2,0,0,1,0.0234,10.698213406595185,1.9459101490553132
Dell,Notebook,15.6,1.98,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,linux,47686.1328,1920.0,1080.0,2073600.0,256,24083.905454545453,141.2,0,0,0,0.0312,10.772416887866106,2.1972245773362196
Acer,Notebook,15.6,2.1,1366x768,HD,2.0,Intel, Celeron Dual Core N3350,0,500,0,4,windows,17742.24,1366.0,768.0,1049088.0,500,8448.685714285715,100.5,0,0,0,0.0,9.783759877293237,1.6094379124341003
HP,Notebook,15.6,2.18,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,0,1024,0,6,windows,42570.72,1920.0,1080.0,2073600.0,1024,19527.853211009173,141.2,0,0,0,0.0,10.65894546204638,1.9459101490553132
Asus,Gaming,15.6,2.591,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,256,1024,0,8,windows,48431.52,1920.0,1080.0,2073600.0,1280,18692.211501350826,141.2,1,0,0,0.0312,10.787926767906868,2.1972245773362196
Dell,2 in 1 Convertible,15.6,2.09,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,16,windows,62817.12,1920.0,1080.0,2073600.0,512,30056.038277511965,141.2,0,0,0,0.0312,11.04799884586991,2.833213344056216
Acer,Notebook,15.6,2.23,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,4,windows,36816.48,1920.0,1080.0,2073600.0,256,16509.63228699552,141.2,0,0,0,0.0156,10.513728011380234,1.6094379124341003
Dell,Ultrabook,13.3,1.23,3200x1800,Quad HD,2.4,Intel, Core i5 6300U,256,0,0,8,linux,58554.72,3200.0,1800.0,5760000.0,256,47605.46341463415,276.1,0,0,1,0.0312,10.977734058532482,2.1972245773362196
Acer,Gaming,17.3,4.2,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,138474.72,1920.0,1080.0,2073600.0,1280,32970.171428571426,127.3,1,0,0,0.0625,11.838450282382281,2.833213344056216
Lenovo,Gaming,15.6,2.4,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,0,1024,0,8,windows,43636.32,1920.0,1080.0,2073600.0,1024,18181.8,141.2,1,0,0,0.0,10.683668026512203,2.1972245773362196
Samsung,2 in 1 Convertible,12.3,1.15,2400x1600,Full HD,2.0,Samsung, Cortex A72&A53,0,0,32,4,chrome,35111.52,2400.0,1600.0,3840000.0,32,30531.75652173913,234.5,0,0,0,0.0,10.466313041010059,1.6094379124341003
HP,Notebook,15.6,1.86,1366x768,HD,2.5,Intel, Core i5 7200U,0,500,0,4,windows,25840.8,1366.0,768.0,1049088.0,500,13892.90322580645,100.5,0,0,0,0.0,10.159748614913156,1.6094379124341003
Apple,Ultrabook,12.0,0.97,2304x1440,Full HD,1.1,Intel, Core M,0,0,256,8,mac,61964.64,2304.0,1440.0,3317760.0,256,63881.072164948455,226.4,0,1,1,0.0,11.034335316856836,2.1972245773362196
Dell,2 in 1 Convertible,13.3,1.6,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,63882.72,1920.0,1080.0,2073600.0,256,39926.7,165.6,0,0,0,0.0312,11.064819834822508,2.1972245773362196
HP,Notebook,15.6,2.21,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1024,0,12,windows,70702.56,1920.0,1080.0,2073600.0,1152,31992.108597285067,141.2,0,0,0,0.0938,11.166251204223753,2.5649493574615367
Lenovo,Notebook,15.6,1.9,1366x768,HD,2.0,Intel, Core i3 6006U,0,1024,0,4,no,19607.04,1366.0,768.0,1049088.0,1024,10319.494736842105,100.5,0,0,0,0.0,9.883694965189548,1.6094379124341003
Asus,Gaming,17.3,4.3,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,512,1024,0,16,windows,114552.0,1920.0,1080.0,2073600.0,1536,26640.0,127.3,1,0,0,0.0312,11.648792876975632,2.833213344056216
Acer,Notebook,15.6,2.1,1366x768,HD,2.0,Intel, Celeron Dual Core N3350,0,1024,0,4,linux,14492.16,1366.0,768.0,1049088.0,1024,6901.028571428571,100.5,0,0,0,0.0,9.581432092973902,1.6094379124341003
MSI,Gaming,17.3,2.43,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,109165.392,1920.0,1080.0,2073600.0,1280,44924.02962962963,127.3,1,1,0,0.0625,11.600628529355635,2.833213344056216
Dell,Notebook,15.6,2.3,1366x768,HD,2.0,Intel, Core i3 6006U,128,0,0,4,windows,26586.72,1366.0,768.0,1049088.0,128,11559.443478260871,100.5,0,0,0,0.0312,10.188204734039374,1.6094379124341003
Lenovo,Notebook,15.6,2.2,1366x768,HD,2.5,Intel, Core i7 6500U,0,500,0,8,no,33513.12,1366.0,768.0,1049088.0,500,15233.236363636364,100.5,0,0,0,0.0,10.419722121547444,2.1972245773362196
Dell,Ultrabook,13.3,1.2,3200x1800,Quad HD,2.7,Intel, Core i7 7500U,512,0,0,16,windows,142790.4,3200.0,1800.0,5760000.0,512,118992.0,276.1,0,0,1,0.0312,11.869140102984442,2.833213344056216
Asus,Gaming,15.6,2.2,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,0,1024,0,8,windows,62284.32,1920.0,1080.0,2073600.0,1024,28311.054545454543,141.2,1,0,0,0.0,11.039481042980592,2.1972245773362196
Dell,Notebook,15.6,2.36,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,47365.92,1920.0,1080.0,2073600.0,256,20070.305084745763,141.2,0,0,0,0.0312,10.765679373749014,2.1972245773362196
HP,Notebook,15.6,1.91,1366x768,HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,30849.12,1366.0,768.0,1049088.0,256,16151.371727748692,100.5,0,0,0,0.0312,10.336895919115271,2.1972245773362196
Lenovo,Notebook,15.6,2.2,1366x768,HD,2.2,AMD, E-Series 9000,0,500,0,4,windows,15930.72,1366.0,768.0,1049088.0,500,7241.2363636363625,100.5,0,0,0,0.0,9.676067369454655,1.6094379124341003
Acer,Notebook,17.3,3.3,1600x900,HD,2.0,Intel, Core i3 6006U,0,1024,0,8,windows,33513.12,1600.0,900.0,1440000.0,1024,10155.49090909091,106.1,0,0,0,0.0,10.419722121547444,2.1972245773362196
Asus,Gaming,15.6,2.2,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,130482.72,1920.0,1080.0,2073600.0,1280,59310.32727272727,141.2,1,0,0,0.0625,11.779003747004984,2.833213344056216
Apple,Ultrabook,12.0,0.97,2304x1440,Full HD,1.2,Intel, Core M,0,0,512,8,mac,68145.12,2304.0,1440.0,3317760.0,512,70252.70103092783,226.4,0,1,1,0.0,11.12940950226841,2.1972245773362196
Asus,Notebook,15.6,2.2,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1024,0,16,windows,93186.72,1920.0,1080.0,2073600.0,1152,42357.6,141.2,0,0,0,0.125,11.442371232335963,2.833213344056216
MSI,Gaming,17.3,2.43,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,256,1024,0,16,windows,103842.1872,1920.0,1080.0,2073600.0,1280,42733.410370370366,127.3,1,1,0,0.0625,11.550637224841307,2.833213344056216
Dell,2 in 1 Convertible,15.6,2.191,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,53226.72,1920.0,1080.0,2073600.0,256,24293.34550433592,141.2,0,0,0,0.0312,10.882334592260529,2.1972245773362196
Asus,Gaming,17.3,2.9,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,103842.72,1920.0,1080.0,2073600.0,1280,35807.83448275862,127.3,1,0,0,0.0625,11.550642355641386,2.833213344056216
Acer,Notebook,11.6,1.3,1366x768,HD,1.5,Intel, Celeron Dual Core 3205U,32,0,0,2,chrome,13053.290976,1366.0,768.0,1049088.0,32,10040.993058461538,135.1,0,0,0,0.0625,9.476872169125995,1.0986122886681098
Acer,Notebook,17.3,3.3,1600x900,HD,2.0,Intel, Core i3 6006U,0,1024,0,4,windows,31861.44,1600.0,900.0,1440000.0,1024,9654.98181818182,106.1,0,0,0,0.0,10.36918316559119,1.6094379124341003
Lenovo,Notebook,17.3,2.8,1600x900,HD,2.5,Intel, Core i5 7200U,0,1024,0,8,no,28717.92,1600.0,900.0,1440000.0,1024,10256.4,106.1,0,0,0,0.0,10.265311417998271,2.1972245773362196
Lenovo,Gaming,15.6,2.6,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,128,1024,0,8,windows,67772.16,1920.0,1080.0,2073600.0,1152,26066.215384615385,141.2,1,0,0,0.0625,11.123921525344702,2.1972245773362196
Acer,2 in 1 Convertible,14.0,1.2,1920x1080,Full HD,1.3,Intel, Core i7 7Y75,256,0,0,8,windows,61218.72,1920.0,1080.0,2073600.0,256,51015.600000000006,157.4,0,0,0,0.0312,11.022224638820209,2.1972245773362196
Lenovo,Notebook,15.6,2.3,1920x1080,Full HD,2.6,Intel, Core i7 6600U,256,0,0,8,windows,81465.12,1920.0,1080.0,2073600.0,256,35419.617391304346,141.2,0,0,0,0.0312,11.307942507277987,2.1972245773362196
MSI,Gaming,15.6,2.2,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,128,1024,0,8,windows,78647.1408,1920.0,1080.0,2073600.0,1152,35748.70036363636,141.2,1,1,0,0.0625,11.272739269300473,2.1972245773362196
HP,Notebook,15.6,2.1,1920x1080,Full HD,2.7,AMD, A12-Series 9720P,0,1024,0,6,windows,28185.12,1920.0,1080.0,2073600.0,1024,13421.485714285713,141.2,0,0,0,0.0,10.246584937175161,1.9459101490553132
Dell,Ultrabook,12.5,1.26,1920x1080,Full HD,2.4,Intel, Core i5 6300U,256,0,0,8,windows,91288.3536,1920.0,1080.0,2073600.0,256,72451.07428571429,176.2,0,0,1,0.0312,11.421789450802324,2.1972245773362196
Dell,2 in 1 Convertible,15.0,2.08,1920x1080,Full HD,2.4,Intel, Core i3 7100U,0,500,0,4,windows,27119.52,1920.0,1080.0,2073600.0,500,13038.23076923077,146.9,0,0,0,0.0,10.20804591591181,1.6094379124341003
Asus,Notebook,15.6,2.65,1366x768,HD,1.6,Intel, Pentium Quad Core N3710,0,1024,0,4,windows,16463.52,1366.0,768.0,1049088.0,1024,6212.649056603774,100.5,0,0,0,0.0,9.708963041637261,1.6094379124341003
Dell,Ultrabook,13.3,1.29,3200x1800,Quad HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,78694.56,3200.0,1800.0,5760000.0,256,61003.534883720924,276.1,0,0,1,0.0312,11.273342016041454,2.1972245773362196
Dell,Notebook,15.6,2.18,1366x768,HD,2.5,Intel, Core i5 7200U,0,1024,0,4,linux,27804.7008,1366.0,768.0,1049088.0,1024,12754.44990825688,100.5,0,0,0,0.0,10.232996343404029,1.6094379124341003
Lenovo,Gaming,15.6,2.6,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,128,1024,0,16,windows,54825.12,1920.0,1080.0,2073600.0,1152,21086.584615384614,141.2,1,0,0,0.125,10.911922001713998,2.833213344056216
MSI,Gaming,15.6,2.2,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1024,0,8,windows,61218.72,1920.0,1080.0,2073600.0,1152,27826.690909090907,141.2,1,1,0,0.0625,11.022224638820209,2.1972245773362196
Lenovo,Notebook,12.5,1.3,1920x1080,Full HD,2.5,Intel, Core i7 6500U,512,0,0,16,windows,87912.0,1920.0,1080.0,2073600.0,512,67624.61538461538,176.2,0,0,0,0.0312,11.38410296807344,2.833213344056216
Razer,Gaming,14.0,1.95,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,0,0,16,windows,167933.232,1920.0,1080.0,2073600.0,0,86119.60615384615,157.4,1,1,0,0.0,12.031327705548112,2.833213344056216
Dell,Notebook,15.6,2.3,1366x768,HD,2.4,Intel, Core i3 7100U,0,1024,0,8,windows,24988.8528,1366.0,768.0,1049088.0,1024,10864.718608695654,100.5,0,0,0,0.0,10.126225133455508,2.1972245773362196
MSI,Gaming,17.3,2.7,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,85141.44,1920.0,1080.0,2073600.0,1280,31533.866666666665,127.3,1,1,0,0.0625,11.352080897651312,2.833213344056216
Apple,Ultrabook,11.6,1.08,1366x768,HD,1.6,Intel, Core i5,0,0,256,4,mac,51095.52,1366.0,768.0,1049088.0,256,47310.66666666666,135.1,0,1,1,0.0,10.841471672111513,1.6094379124341003
HP,Notebook,15.6,2.1,1920x1080,Full HD,2.0,Intel, Core i3 6006U,0,1024,0,4,windows,25467.84,1920.0,1080.0,2073600.0,1024,12127.542857142857,141.2,0,0,0,0.0,10.14521102315936,1.6094379124341003
HP,Ultrabook,14.0,1.54,2560x1440,Quad HD,2.5,Intel, Core i7 6500U,256,0,0,8,windows,117119.5632,2560.0,1440.0,3686400.0,256,76051.66441558441,209.8,0,0,1,0.0312,11.670959137926745,2.1972245773362196
Dell,Notebook,15.6,2.24,1366x768,HD,2.3,Intel, Core i5 6200U,0,500,0,4,windows,39267.36,1366.0,768.0,1049088.0,500,17530.071428571428,100.5,0,0,0,0.0,10.578174384540583,1.6094379124341003
MSI,Gaming,15.6,2.3,1920x1080,Full HD,2.6,Intel, Core i7 6700HQ,128,1024,0,8,windows,62284.32,1920.0,1080.0,2073600.0,1152,27080.139130434785,141.2,1,1,0,0.0625,11.039481042980592,2.1972245773362196
Lenovo,Notebook,13.3,1.4,1920x1080,Full HD,2.7,Intel, Core i7 7500U,512,0,0,16,windows,79866.72,1920.0,1080.0,2073600.0,512,57047.65714285715,165.6,0,0,0,0.0312,11.288127045116099,2.833213344056216
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,3.0,AMD, A12-Series 9720P,256,0,0,6,windows,31838.5296,1920.0,1080.0,2073600.0,256,14472.058909090909,141.2,0,0,0,0.0234,10.368463865979837,1.9459101490553132
